batch_group,matrix,pathogen,n_total,n_positive,median_pos,count_0_1,count_1_10,count_10_100,count_100_1000,count_ge_1000
240216_PL5AG,Anal,Ureaplasma spp,44,7,5.70722,0,5,2,0,0
240216_PL6AG,Gorge,Campylobacter jejuni,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Chlamydia spp,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Chlamydia trachomatis,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Clostridioides difficile,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Entamoeba histolytica,15,2,0.19184600000000002,2,0,0,0,0
240216_PL6AG,Gorge,Haemophilus ducreyi,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Haemophilus influenzae,15,8,28.5,0,1,6,1,0
240216_PL6AG,Gorge,Haemophilus parainfluenzae,15,14,196.0,0,0,4,7,3
240216_PL6AG,Gorge,Human alphaherpesvirus 1,15,5,0.675842,3,2,0,0,0
240216_PL6AG,Gorge,Human alphaherpesvirus 2,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Mpox,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Mycoplasma genitalium,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Mycoplasma hominis,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Mycoplasma pneumonae,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Mycoplasma spp,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Neisseria gonorrhoeae,15,6,171.0,0,0,3,3,0
240216_PL6AG,Gorge,Neisseria meningitidis,15,11,172.0,0,0,3,5,3
240216_PL6AG,Gorge,Neisseria spp,15,11,490.0,0,0,1,7,3
240216_PL6AG,Gorge,Papillomavirus,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Shigella spp,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Staphylococcus aureus,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Treponema pallidum,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Trichomonas vaginalis,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Trichophyton spp,15,0,0.0,0,0,0,0,0
240216_PL6AG,Gorge,Ureaplasma spp,15,0,0.0,0,0,0,0,0
240216_PL6AG,Anal,Campylobacter jejuni,12,6,5.615363,1,4,1,0,0
240216_PL6AG,Anal,Chlamydia spp,12,0,0.0,0,0,0,0,0
240216_PL6AG,Anal,Chlamydia trachomatis,12,0,0.0,0,0,0,0,0
240216_PL6AG,Anal,Clostridioides difficile,12,11,39.0,1,1,6,3,0
240216_PL6AG,Anal,Entamoeba histolytica,12,5,0.366672,5,0,0,0,0
240216_PL6AG,Anal,Haemophilus ducreyi,12,0,0.0,0,0,0,0,0
240216_PL6AG,Anal,Haemophilus influenzae,12,4,1.3481975,2,1,1,0,0
240216_PL6AG,Anal,Haemophilus parainfluenzae,12,7,2.812901,2,4,1,0,0
240216_PL6AG,Anal,Human alphaherpesvirus 1,12,4,0.17695650000000002,4,0,0,0,0
240216_PL6AG,Anal,Human alphaherpesvirus 2,12,0,0.0,0,0,0,0,0
240216_PL6AG,Anal,Mpox,12,0,0.0,0,0,0,0,0
240216_PL6AG,Anal,Mycoplasma genitalium,12,1,3.025044,0,1,0,0,0
240216_PL6AG,Anal,Mycoplasma hominis,12,1,2.296347,0,1,0,0,0
240216_PL6AG,Anal,Mycoplasma pneumonae,12,0,0.0,0,0,0,0,0
240216_PL6AG,Anal,Mycoplasma spp,12,1,3.025044,0,1,0,0,0
240216_PL6AG,Anal,Neisseria gonorrhoeae,12,1,89.0,0,0,1,0,0
240216_PL6AG,Anal,Neisseria meningitidis,12,2,1.6271485,0,2,0,0,0
240216_PL6AG,Anal,Neisseria spp,12,2,47.166031,0,1,1,0,0
240216_PL6AG,Anal,Papillomavirus,12,7,0.9843999999999999,4,1,2,0,0
240216_PL6AG,Anal,Shigella spp,12,4,41.5641025,0,1,2,0,1
240216_PL6AG,Anal,Staphylococcus aureus,12,9,4.174056,0,7,2,0,0
240216_PL6AG,Anal,Treponema pallidum,12,0,0.0,0,0,0,0,0
240216_PL6AG,Anal,Trichomonas vaginalis,12,10,1.448205,5,5,0,0,0
240216_PL6AG,Anal,Trichophyton spp,12,0,0.0,0,0,0,0,0
240216_PL6AG,Anal,Ureaplasma spp,12,1,14.962334,0,0,1,0,0
240419_PL1AG,Anal,Campylobacter jejuni,33,19,7.709963,4,7,8,0,0
240419_PL1AG,Anal,Chlamydia spp,33,0,0.0,0,0,0,0,0
240419_PL1AG,Anal,Chlamydia trachomatis,33,0,0.0,0,0,0,0,0
240419_PL1AG,Anal,Clostridioides difficile,33,28,85.0,3,6,6,13,0
240419_PL1AG,Anal,Entamoeba histolytica,33,4,0.2562405,3,1,0,0,0
240419_PL1AG,Anal,Haemophilus ducreyi,33,0,0.0,0,0,0,0,0
240419_PL1AG,Anal,Haemophilus influenzae,33,7,10.0,2,1,2,2,0
240419_PL1AG,Anal,Haemophilus parainfluenzae,33,14,3.0370274999999998,2,9,3,0,0
240419_PL1AG,Anal,Human alphaherpesvirus 1,33,20,0.2564205,18,1,0,1,0
240419_PL1AG,Anal,Human alphaherpesvirus 2,33,1,0.766206,1,0,0,0,0
240419_PL1AG,Anal,Mpox,33,0,0.0,0,0,0,0,0
240419_PL1AG,Anal,Mycoplasma genitalium,33,0,0.0,0,0,0,0,0
240419_PL1AG,Anal,Mycoplasma hominis,33,5,0.649765,3,2,0,0,0
240419_PL1AG,Anal,Mycoplasma pneumonae,33,0,0.0,0,0,0,0,0
240419_PL1AG,Anal,Mycoplasma spp,33,0,0.0,0,0,0,0,0
240419_PL1AG,Anal,Neisseria gonorrhoeae,33,2,691.5416285,0,1,0,0,1
240419_PL1AG,Anal,Neisseria meningitidis,33,2,11.592473,1,0,1,0,0
240419_PL1AG,Anal,Neisseria spp,33,3,2.8006160000000007,1,1,0,0,1
240419_PL1AG,Anal,Papillomavirus,33,24,5.6850065,10,4,6,4,0
240419_PL1AG,Anal,Shigella spp,33,15,50.0,2,1,5,6,1
240419_PL1AG,Anal,Staphylococcus aureus,33,19,7.212389,3,9,6,1,0
240419_PL1AG,Anal,Treponema pallidum,33,0,0.0,0,0,0,0,0
240419_PL1AG,Anal,Trichomonas vaginalis,33,26,1.072372,12,11,3,0,0
240419_PL1AG,Anal,Trichophyton spp,33,3,0.542301,2,1,0,0,0
240419_PL1AG,Anal,Ureaplasma spp,33,4,4.769705500000001,1,2,0,1,0
240419_PL1AG,Gorge,Campylobacter jejuni,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Chlamydia spp,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Chlamydia trachomatis,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Clostridioides difficile,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Entamoeba histolytica,34,2,0.06983600000000001,2,0,0,0,0
240419_PL1AG,Gorge,Haemophilus ducreyi,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Haemophilus influenzae,34,18,119.5,0,0,8,9,1
240419_PL1AG,Gorge,Haemophilus parainfluenzae,34,28,296.0,0,0,6,16,6
240419_PL1AG,Gorge,Human alphaherpesvirus 1,34,11,0.088094,11,0,0,0,0
240419_PL1AG,Gorge,Human alphaherpesvirus 2,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Mpox,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Mycoplasma genitalium,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Mycoplasma hominis,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Mycoplasma pneumonae,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Mycoplasma spp,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Neisseria gonorrhoeae,34,19,186.0,0,1,6,10,2
240419_PL1AG,Gorge,Neisseria meningitidis,34,25,510.0,0,1,8,6,10
240419_PL1AG,Gorge,Neisseria spp,34,28,834.5,0,0,5,10,13
240419_PL1AG,Gorge,Papillomavirus,34,2,0.08599899999999999,2,0,0,0,0
240419_PL1AG,Gorge,Shigella spp,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Staphylococcus aureus,34,3,36.0,0,0,3,0,0
240419_PL1AG,Gorge,Treponema pallidum,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Trichomonas vaginalis,34,2,0.132508,2,0,0,0,0
240419_PL1AG,Gorge,Trichophyton spp,34,0,0.0,0,0,0,0,0
240419_PL1AG,Gorge,Ureaplasma spp,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Campylobacter jejuni,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Chlamydia spp,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Chlamydia trachomatis,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Clostridioides difficile,34,4,0.9153055,2,2,0,0,0
240419_PL1U,Urine,Entamoeba histolytica,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Haemophilus ducreyi,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Haemophilus influenzae,34,10,19.5,0,4,4,2,0
240419_PL1U,Urine,Haemophilus parainfluenzae,34,11,39.0,1,2,7,1,0
240419_PL1U,Urine,Human alphaherpesvirus 1,34,7,0.309033,7,0,0,0,0
240419_PL1U,Urine,Human alphaherpesvirus 2,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Mpox,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Mycoplasma genitalium,34,2,3.5266669999999998,0,2,0,0,0
240419_PL1U,Urine,Mycoplasma hominis,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Mycoplasma pneumonae,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Mycoplasma spp,34,2,3.5266669999999998,0,2,0,0,0
240419_PL1U,Urine,Neisseria gonorrhoeae,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Neisseria meningitidis,34,2,6.1100425,0,2,0,0,0
240419_PL1U,Urine,Neisseria spp,34,2,6.1100425,0,2,0,0,0
240419_PL1U,Urine,Papillomavirus,34,5,0.108905,4,1,0,0,0
240419_PL1U,Urine,Shigella spp,34,2,2014.0,0,0,1,0,1
240419_PL1U,Urine,Staphylococcus aureus,34,15,4.873754,3,11,1,0,0
240419_PL1U,Urine,Treponema pallidum,34,0,0.0,0,0,0,0,0
240419_PL1U,Urine,Trichomonas vaginalis,34,14,0.676721,11,3,0,0,0
240419_PL1U,Urine,Trichophyton spp,34,1,0.126038,1,0,0,0,0
240419_PL1U,Urine,Ureaplasma spp,34,3,47.0,0,1,2,0,0
240705_PL1AG,Anal,Campylobacter jejuni,8,6,33.0,0,2,3,1,0
240705_PL1AG,Anal,Chlamydia spp,8,0,0.0,0,0,0,0,0
240705_PL1AG,Anal,Chlamydia trachomatis,8,0,0.0,0,0,0,0,0
240705_PL1AG,Anal,Clostridioides difficile,8,6,295.5,0,0,0,6,0
240705_PL1AG,Anal,Entamoeba histolytica,8,6,0.154299,6,0,0,0,0
240705_PL1AG,Anal,Haemophilus ducreyi,8,0,0.0,0,0,0,0,0
240705_PL1AG,Anal,Haemophilus influenzae,8,5,18.0,0,2,1,2,0
240705_PL1AG,Anal,Haemophilus parainfluenzae,8,4,17.0,0,1,3,0,0
240705_PL1AG,Anal,Human alphaherpesvirus 1,8,4,0.19519350000000002,4,0,0,0,0
240705_PL1AG,Anal,Human alphaherpesvirus 2,8,0,0.0,0,0,0,0,0
240705_PL1AG,Anal,Mpox,8,0,0.0,0,0,0,0,0
240705_PL1AG,Anal,Mycoplasma genitalium,8,1,12.0,0,0,1,0,0
240705_PL1AG,Anal,Mycoplasma hominis,8,3,18.0,0,1,2,0,0
240705_PL1AG,Anal,Mycoplasma pneumonae,8,0,0.0,0,0,0,0,0
240705_PL1AG,Anal,Mycoplasma spp,8,1,12.0,0,0,1,0,0
240705_PL1AG,Anal,Neisseria gonorrhoeae,8,1,1090.0,0,0,0,0,1
240705_PL1AG,Anal,Neisseria meningitidis,8,2,13.922456,0,1,1,0,0
240705_PL1AG,Anal,Neisseria spp,8,2,558.922456,0,1,0,0,1
240705_PL1AG,Anal,Papillomavirus,8,6,164.4197865,0,2,0,2,2
240705_PL1AG,Anal,Shigella spp,8,4,9.609428,0,2,2,0,0
240705_PL1AG,Anal,Staphylococcus aureus,8,5,37.0,0,0,4,1,0
240705_PL1AG,Anal,Treponema pallidum,8,0,0.0,0,0,0,0,0
240705_PL1AG,Anal,Trichomonas vaginalis,8,8,24.0,1,1,5,1,0
240705_PL1AG,Anal,Trichophyton spp,8,0,0.0,0,0,0,0,0
240705_PL1AG,Anal,Ureaplasma spp,8,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Campylobacter jejuni,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Chlamydia spp,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Chlamydia trachomatis,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Clostridioides difficile,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Entamoeba histolytica,10,2,0.044459,2,0,0,0,0
240705_PL1AG,Gorge,Haemophilus ducreyi,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Haemophilus influenzae,10,5,525.0,0,0,0,3,2
240705_PL1AG,Gorge,Haemophilus parainfluenzae,10,9,1439.0,0,0,1,1,7
240705_PL1AG,Gorge,Human alphaherpesvirus 1,10,7,0.029537,7,0,0,0,0
240705_PL1AG,Gorge,Human alphaherpesvirus 2,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Mpox,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Mycoplasma genitalium,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Mycoplasma hominis,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Mycoplasma pneumonae,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Mycoplasma spp,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Neisseria gonorrhoeae,10,4,89.5,0,0,3,1,0
240705_PL1AG,Gorge,Neisseria meningitidis,10,7,373.0,0,0,0,6,1
240705_PL1AG,Gorge,Neisseria spp,10,9,766.0,0,0,0,6,3
240705_PL1AG,Gorge,Papillomavirus,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Shigella spp,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Staphylococcus aureus,10,1,43.0,0,0,1,0,0
240705_PL1AG,Gorge,Treponema pallidum,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Trichomonas vaginalis,10,2,0.08456849999999999,2,0,0,0,0
240705_PL1AG,Gorge,Trichophyton spp,10,0,0.0,0,0,0,0,0
240705_PL1AG,Gorge,Ureaplasma spp,10,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Campylobacter jejuni,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Chlamydia spp,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Chlamydia trachomatis,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Clostridioides difficile,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Entamoeba histolytica,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Haemophilus ducreyi,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Haemophilus influenzae,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Haemophilus parainfluenzae,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Human alphaherpesvirus 1,11,10,0.1358255,10,0,0,0,0
240712_PL1U,Urine,Human alphaherpesvirus 2,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Mpox,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Mycoplasma genitalium,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Mycoplasma hominis,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Mycoplasma pneumonae,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Mycoplasma spp,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Neisseria gonorrhoeae,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Neisseria meningitidis,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Neisseria spp,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Papillomavirus,11,8,0.1683525,8,0,0,0,0
240712_PL1U,Urine,Shigella spp,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Staphylococcus aureus,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Treponema pallidum,11,0,0.0,0,0,0,0,0
240712_PL1U,Urine,Trichomonas vaginalis,11,5,0.881169,3,1,1,0,0
240712_PL1U,Urine,Trichophyton spp,11,3,0.067782,3,0,0,0,0
240712_PL1U,Urine,Ureaplasma spp,11,1,160.0,0,0,0,1,0
240823_PL1AG,Anal,Campylobacter jejuni,47,32,14.0,1,12,19,0,0
240823_PL1AG,Anal,Chlamydia spp,47,1,3.993814,0,1,0,0,0
240823_PL1AG,Anal,Chlamydia trachomatis,47,1,3.993814,0,1,0,0,0
240823_PL1AG,Anal,Clostridioides difficile,47,45,103.0,0,6,15,24,0
240823_PL1AG,Anal,Entamoeba histolytica,47,17,0.175739,13,4,0,0,0
240823_PL1AG,Anal,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
240823_PL1AG,Anal,Haemophilus influenzae,47,21,9.05486,1,11,5,3,1
240823_PL1AG,Anal,Haemophilus parainfluenzae,47,35,18.0,1,14,12,7,1
240823_PL1AG,Anal,Human alphaherpesvirus 1,47,19,0.156733,19,0,0,0,0
240823_PL1AG,Anal,Human alphaherpesvirus 2,47,1,0.555101,1,0,0,0,0
240823_PL1AG,Anal,Mpox,47,0,0.0,0,0,0,0,0
240823_PL1AG,Anal,Mycoplasma genitalium,47,4,21.0,0,1,3,0,0
240823_PL1AG,Anal,Mycoplasma hominis,47,22,7.782446,1,11,7,3,0
240823_PL1AG,Anal,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
240823_PL1AG,Anal,Mycoplasma spp,47,4,21.0,0,1,3,0,0
240823_PL1AG,Anal,Neisseria gonorrhoeae,47,0,0.0,0,0,0,0,0
240823_PL1AG,Anal,Neisseria meningitidis,47,6,2.8794310000000003,1,3,1,1,0
240823_PL1AG,Anal,Neisseria spp,47,11,2.168879,3,5,2,1,0
240823_PL1AG,Anal,Papillomavirus,47,37,7.417082,6,14,16,1,0
240823_PL1AG,Anal,Shigella spp,47,13,8.088051,2,6,3,2,0
240823_PL1AG,Anal,Staphylococcus aureus,47,41,16.0,1,15,20,5,0
240823_PL1AG,Anal,Treponema pallidum,47,0,0.0,0,0,0,0,0
240823_PL1AG,Anal,Trichomonas vaginalis,47,46,7.2764885,8,16,19,3,0
240823_PL1AG,Anal,Trichophyton spp,47,3,0.297539,3,0,0,0,0
240823_PL1AG,Anal,Ureaplasma spp,47,9,21.0,0,2,6,1,0
240823_PL1AG,Gorge,Campylobacter jejuni,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Chlamydia spp,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Chlamydia trachomatis,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Clostridioides difficile,47,1,1.239364,0,1,0,0,0
240823_PL1AG,Gorge,Entamoeba histolytica,47,1,0.139529,1,0,0,0,0
240823_PL1AG,Gorge,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Haemophilus influenzae,47,21,218.0,0,1,3,16,1
240823_PL1AG,Gorge,Haemophilus parainfluenzae,47,42,892.0,0,0,1,21,20
240823_PL1AG,Gorge,Human alphaherpesvirus 1,47,20,0.07238449999999999,20,0,0,0,0
240823_PL1AG,Gorge,Human alphaherpesvirus 2,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Mpox,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Mycoplasma genitalium,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Mycoplasma hominis,47,1,1.239364,0,1,0,0,0
240823_PL1AG,Gorge,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Mycoplasma spp,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Neisseria gonorrhoeae,47,12,99.5,0,1,5,5,1
240823_PL1AG,Gorge,Neisseria meningitidis,47,35,288.0,0,0,2,27,6
240823_PL1AG,Gorge,Neisseria spp,47,35,630.0,0,0,0,24,11
240823_PL1AG,Gorge,Papillomavirus,47,2,0.2836695,2,0,0,0,0
240823_PL1AG,Gorge,Shigella spp,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Staphylococcus aureus,47,1,167.0,0,0,0,1,0
240823_PL1AG,Gorge,Treponema pallidum,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Trichomonas vaginalis,47,8,0.08695900000000001,8,0,0,0,0
240823_PL1AG,Gorge,Trichophyton spp,47,0,0.0,0,0,0,0,0
240823_PL1AG,Gorge,Ureaplasma spp,47,0,0.0,0,0,0,0,0
240823_PL2AG,Anal,Campylobacter jejuni,47,38,11.0,1,14,22,1,0
240823_PL2AG,Anal,Chlamydia spp,47,0,0.0,0,0,0,0,0
240823_PL2AG,Anal,Chlamydia trachomatis,47,0,0.0,0,0,0,0,0
240823_PL2AG,Anal,Clostridioides difficile,47,45,133.0,0,0,20,25,0
240823_PL2AG,Anal,Entamoeba histolytica,47,15,0.217953,11,4,0,0,0
240823_PL2AG,Anal,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
240823_PL2AG,Anal,Haemophilus influenzae,47,33,5.729219,1,18,8,6,0
240823_PL2AG,Anal,Haemophilus parainfluenzae,47,38,19.0,0,14,15,7,2
240823_PL2AG,Anal,Human alphaherpesvirus 1,47,21,0.281036,21,0,0,0,0
240823_PL2AG,Anal,Human alphaherpesvirus 2,47,1,320.0,0,0,0,1,0
240823_PL2AG,Anal,Mpox,47,0,0.0,0,0,0,0,0
240823_PL2AG,Anal,Mycoplasma genitalium,47,2,5.6529584999999996,0,2,0,0,0
240823_PL2AG,Anal,Mycoplasma hominis,47,22,9.364276,0,11,8,0,3
240823_PL2AG,Anal,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
240823_PL2AG,Anal,Mycoplasma spp,47,2,5.6529584999999996,0,2,0,0,0
240823_PL2AG,Anal,Neisseria gonorrhoeae,47,5,8.770355,1,2,1,1,0
240823_PL2AG,Anal,Neisseria meningitidis,47,7,10.0,0,3,3,1,0
240823_PL2AG,Anal,Neisseria spp,47,12,14.940009499999999,1,3,6,2,0
240823_PL2AG,Anal,Papillomavirus,47,31,2.622998,11,7,10,3,0
240823_PL2AG,Anal,Shigella spp,47,12,6.3343095,0,7,5,0,0
240823_PL2AG,Anal,Staphylococcus aureus,47,42,15.0,0,15,23,4,0
240823_PL2AG,Anal,Treponema pallidum,47,0,0.0,0,0,0,0,0
240823_PL2AG,Anal,Trichomonas vaginalis,47,47,6.664963,12,13,20,2,0
240823_PL2AG,Anal,Trichophyton spp,47,3,0.209838,3,0,0,0,0
240823_PL2AG,Anal,Ureaplasma spp,47,7,15.467971,0,3,4,0,0
240823_PL2AG,Gorge,Campylobacter jejuni,46,1,18.0,0,0,1,0,0
240823_PL2AG,Gorge,Chlamydia spp,46,0,0.0,0,0,0,0,0
240823_PL2AG,Gorge,Chlamydia trachomatis,46,0,0.0,0,0,0,0,0
240823_PL2AG,Gorge,Clostridioides difficile,46,3,39.0,0,1,1,1,0
240823_PL2AG,Gorge,Entamoeba histolytica,46,1,0.109898,1,0,0,0,0
240823_PL2AG,Gorge,Haemophilus ducreyi,46,0,0.0,0,0,0,0,0
240823_PL2AG,Gorge,Haemophilus influenzae,46,24,115.0,0,0,12,12,0
240823_PL2AG,Gorge,Haemophilus parainfluenzae,46,44,354.5,0,1,8,23,12
240823_PL2AG,Gorge,Human alphaherpesvirus 1,46,11,0.148001,11,0,0,0,0
240823_PL2AG,Gorge,Human alphaherpesvirus 2,46,0,0.0,0,0,0,0,0
240823_PL2AG,Gorge,Mpox,46,0,0.0,0,0,0,0,0
240823_PL2AG,Gorge,Mycoplasma genitalium,46,0,0.0,0,0,0,0,0
240823_PL2AG,Gorge,Mycoplasma hominis,46,0,0.0,0,0,0,0,0
240823_PL2AG,Gorge,Mycoplasma pneumonae,46,0,0.0,0,0,0,0,0
240823_PL2AG,Gorge,Mycoplasma spp,46,0,0.0,0,0,0,0,0
240823_PL2AG,Gorge,Neisseria gonorrhoeae,46,15,188.0,0,1,4,10,0
240823_PL2AG,Gorge,Neisseria meningitidis,46,35,270.0,0,1,10,15,9
240823_PL2AG,Gorge,Neisseria spp,46,38,425.0,0,0,8,17,13
240823_PL2AG,Gorge,Papillomavirus,46,3,1.689478,0,2,1,0,0
240823_PL2AG,Gorge,Shigella spp,46,0,0.0,0,0,0,0,0
240823_PL2AG,Gorge,Staphylococcus aureus,46,1,56.0,0,0,1,0,0
240823_PL2AG,Gorge,Treponema pallidum,46,0,0.0,0,0,0,0,0
240823_PL2AG,Gorge,Trichomonas vaginalis,46,10,0.24784299999999998,7,1,2,0,0
240823_PL2AG,Gorge,Trichophyton spp,46,1,0.077982,1,0,0,0,0
240823_PL2AG,Gorge,Ureaplasma spp,46,0,0.0,0,0,0,0,0
240823_PL3AG,Anal,Campylobacter jejuni,47,36,7.582609,3,19,14,0,0
240823_PL3AG,Anal,Chlamydia spp,47,2,5.3427715,0,2,0,0,0
240823_PL3AG,Anal,Chlamydia trachomatis,47,2,5.3427715,0,2,0,0,0
240823_PL3AG,Anal,Clostridioides difficile,47,44,102.5,0,3,19,22,0
240823_PL3AG,Anal,Entamoeba histolytica,47,12,0.249338,9,3,0,0,0
240823_PL3AG,Anal,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
240823_PL3AG,Anal,Haemophilus influenzae,47,28,12.5,1,12,8,7,0
240823_PL3AG,Anal,Haemophilus parainfluenzae,47,41,26.0,5,11,15,6,4
240823_PL3AG,Anal,Human alphaherpesvirus 1,47,23,0.181704,22,0,1,0,0
240823_PL3AG,Anal,Human alphaherpesvirus 2,47,0,0.0,0,0,0,0,0
240823_PL3AG,Anal,Mpox,47,0,0.0,0,0,0,0,0
240823_PL3AG,Anal,Mycoplasma genitalium,47,4,7.875458,1,2,1,0,0
240823_PL3AG,Anal,Mycoplasma hominis,47,23,7.518751,1,18,3,1,0
240823_PL3AG,Anal,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
240823_PL3AG,Anal,Mycoplasma spp,47,4,7.875458,1,2,1,0,0
240823_PL3AG,Anal,Neisseria gonorrhoeae,47,5,2.248332,1,3,0,1,0
240823_PL3AG,Anal,Neisseria meningitidis,47,7,1.854707,3,4,0,0,0
240823_PL3AG,Anal,Neisseria spp,47,11,3.874376,1,8,1,1,0
240823_PL3AG,Anal,Papillomavirus,47,37,4.980248,3,22,8,3,1
240823_PL3AG,Anal,Shigella spp,47,10,5.3931275,5,1,4,0,0
240823_PL3AG,Anal,Staphylococcus aureus,47,42,17.5,3,11,24,4,0
240823_PL3AG,Anal,Treponema pallidum,47,0,0.0,0,0,0,0,0
240823_PL3AG,Anal,Trichomonas vaginalis,47,46,5.6591015,7,23,14,2,0
240823_PL3AG,Anal,Trichophyton spp,47,2,0.11660999999999999,2,0,0,0,0
240823_PL3AG,Anal,Ureaplasma spp,47,8,16.3881825,1,2,4,1,0
240823_PL3AG,Gorge,Campylobacter jejuni,47,0,0.0,0,0,0,0,0
