question_id,operator
ecf71e5064d5087f1d52331a8abfe7fc34cb2095,op1
929ea0bd3f7792530e40203bca499454b6236a6f,op1
6bc76a9c86b8dee62d0ecab76a201127d7e17354,op2
43c6616313615d90eea9d0fc34284566243ef4d9,op3
7e5221003967f4124cdf57009a4142418e48cfe1,op4
357c55a32706a00cd2134b956ddc5f903fd3f6ad,op1
b47444f2ae098d0c84b5014fb36d286b76d9ba6f,op2
140166cb2ad62f699efe57a69ca53fe778e14ea5,op3
f7b056be85af64b617a3193057eba3655e4239d1,op1
3e09de27b172345e577305f608a730c8756265ef,op2
c44dbc7678b5fa11280f3befca11acc37c3722e9,op3
d99e6c8ac8023ca855890d499df1d0fcbc420a23,op4
27cd9dd2a469675080c6039eca82360e063e2453,op5
d5036d5b28d4ae726daead2409e16ce20974c9d3,op1
46e2c00d089e568fabb0f65012c36b3b5efe4e9e,op2
1cf791cf55cb8138e533b583d5e8048bf3172bf6,op3
c20def39a20a7d8420bc1bbba8247a1d95a360b7,op4
da07c33ad8001b21f6ac9d600f552380384661dc,op5
89cf75cd026958a2828a6d073905214b15aa0ac7,op1
0cc3497f6734485699af0d857faae6086987c6b7,op2
15fd4e08c42780807dc3a9c888ff2a108ebf3c58,op3
e7c75fb88ea7ced8da6aebe215d0a36e6d2effb4,op4
49569350cd6291bb881998726f9f923741a7354b,op5
dfa6ae832860413ba2ca348984b55437e79959f5,op1
b749c40d694eb50204169860c1f99231fe844838,op2
8003204f048dad6f909561f43460fb581b8c3510,op3
b5afa609701588f037403ccf08fd1c2c4b1e2328,op4
f7ff9c7e120154ad8fccb247923bcc8ad659ee43,op5
96176b0dc858461fcce864bbe838ed935eaefad6,op1
fa174352b51920aaffcede8a27f3bf5b27df751f,op2
20c84c54d757f06791a02724603d0231d957beab,op3
ab28457e310ede15bab373914c9773e8f39c84eb,op4
8667c962615b4765fa95611c8853df56db9099ad,op5
605b00bdcd0e047e805d0f9984c2e01ca2436ddd,op1
dd1591244be7ac1418accb8bf7f28cb0b873ff26,op2
7971c0f1015601dee32a1813755902d2dfb062ea,op3
d5707c47230cbe22b74a01a3656cbd074a95e319,op4
0374adec045c72af98f40572a274a2363b64421a,op5
18d971a3f1b43119667aaf4d1afd0d55901333ac,op1
9df62d1c4acbdd5553dd8671473e83b56621a936,op2
879516b8410191b994cb004d33e15f85dc1dc993,op3
5da90eb369704acff5feacc3fdfb88ac1b2bc5bd,op4
d2dcc34619940968a4cbaa4b02703af08dd43ff8,op5
bd6832295d28e89c2981cf9764e3d4352579cd17,op1
cb62dcc45e462654203d0d056b5cd67a22f52304,op2
ab539dfba3def8e3a743abdbb50e902168b6b99e,op3
1dd2903e23c734e8c290b12339c6872a652301e1,op4
fd44ae193b71de6c3978ae30edd1269ba2192c05,op5
ce93ddf52c68bb82c04d8ae5a340271509e4fc60,op1
8c1b834bfd7498315bc5593777f23de75feff8e9,op2
8cdaaea3db76f5197546da03d4f3c38286895725,op3
bcb6057b7507a0cc0a8b6e528f3159a8870dcfb4,op4
1e27ad2f7cf784d2c99d9adb1b810c19e030359c,op5
4a17f1003f8d1586b07a6abaf3734d4baf21264d,op1
21de2ae4f6d8af57091a3477b738b8de499c5b67,op2
0c49e242667136c3e8a3563ed9f1db947499787a,op3
3cfd3ca9d7970041096bed43f867b05890df16ab,op4
d51aaa83c9bfadbdcf19c96186ccaf0939f7983c,op5
4a0f80108080a17e62a40aa829cac1d130cbc538,op1
17b4616c111da6624163db7bd0661bd163ca3889,op2
1d5ac6fb7d4a27c48afabdb4e640587dc551e7ed,op3
1ae0a4788ecc2a38dfad550e1942f6399be57773,op4
3c09d6bc967b879defdf8481255b5c7cc5f19953,op5
3ae1bc026da6d429650973183626704fde50bf80,op1
8b47898221850f4def238bddf64b9c38298b06bc,op2
c50d96ed2b3c50931d454532fe2b774ec707af3c,op3
6d08aab74947875cc9c22b6e91e438772bdb6df2,op4
a6272abe5f5dfc4243ab1678b5d0f29a92adf8a0,op5
95e6b31f137784ad58ee1b43def59a010cea8d8d,op1
fe35628a0e957a297f78ea320ad8f673478e568b,op1
3f82608fd9255465dcbebbbad2b9ce9d9c16fbb9,op1
0d23b35e6839a8ec5b377291d0c7292af53ff45b,op2
4fa24a040f7c5230f2f9903b1cb622829db378c4,op3
461fdf1e10723f4aecd810e68add775db70001a1,op4
a647b0fa9418c6effb6f2455d30a89ab50449cb3,op5
0b6a7f70f627e6fb41835d1775ddd89520c58239,op1
01dc2abb64e9d6794d2b669136a904e5c8d24b78,op2
88f550458ba934d5e1ca1676f349ee40bb11f6f8,op3
78b86d0e3a9e53e2ae7cbb9bae282482f3e87c4c,op4
0ef6a5c178c7b9f16f3df581a5c4deb1fb920131,op5
ba9ab61c386878e6dff124e0d03e1bcf9a6c0f0f,op1
d862a083a176ecd4c8d5689f0bdc672cee98b050,op2
ea467d30efce29b90a91fef0f02364cfd106146a,op3
edac8f700a22114f780e5afaf1f427ade82a0dc8,op4
6f46a215958d0caaf6a49ee39d873053d21003e8,op5
29399fe49b333f8cfdc528cdb197034bbde34379,op1
fe46cbdf0fb5b12121579ee262229dc84b813c6c,op2
b6afe2e58d2318dbd1233f9251ec7d18c581a07c,op3
07e0cc3496664afd37106700b738d72604babecc,op4
3231b758d1e55fcc5812cc5aacfdfce1f7a0d206,op5
8d639493f30f0292bc92765f7e516130fe15c9a3,op1
bb1dfa6f874c5c73209feb1baac0d5f4338bf063,op2
b8586955659ce78422716e5624961d1487213262,op3
295d9946ab0dabd1fb04eee9040aeef295b08cb9,op4
87251c36770c508ffca98c27b5b0eff45e216136,op5
f71185a07ce0f248338d1ff7c70216026dc083fc,op1
c2005e53b852f910d0520d6d3fe5e7a88df88577,op2
bcb8b24cdd80dc2b07660beb0260e30252d3e9ae,op3
7a44f6eb0d8ff29c90dca072b23180aa35a466ac,op4
464eb27c676bcd586f7af00f028044796c1f5150,op5
315759a6dc25d51185ef5dde622613d655e1d405,op1
1b866e0eebbf0f45857383837a25d74ff7e80cc6,op2
ff8f84a47a377a0b12608301300b2c2fbfb6d17c,op3
d7671fce65d8ef5c1967106d78039001720a491f,op4
d6cd454e57de4ed1f9dd3b96e575a6a3bf09d588,op5
7e6ac431b99ca6d97a03fe06c8aa2887c13bdb67,op1
0cb7640b91ca10aa441d1c2d8643d7bfdcb428be,op2
3141538f07fe86aabbbfcf663bae0f57cc13b866,op3
8e2895a3795abfc2b34be4a4e17b1f9258e0ca14,op4
f9fb42091e13ffa1c9e502cf87d4ae6872633c5d,op5
23b2ffcc54ba750c6fdd07c84cd126a80f3eaea7,op1
89e9e4b692c5324556462e0f8ea48c8c31937b7f,op2
3a584555bd6d5731a13ac4cf9d9f70c974dcdb2f,op3
36ffdc626ad8821b5e2208465f8ac2fd2fa1c07e,op4
7f8c8ba674abaf2a675494c9f1e9aaf26906fb40,op5
6f48ad1a43c0698833515993b98ac08831b881b1,op1
677364d316a9ca85c9aed19f7b346b3b17856768,op2
e1c9cc90cd633e38e4941d2ad0999424dff1ea18,op3
fc851840fe3a4733ef92beada4ccb49731430af7,op4
d5326207ef7b3a049d4b378c179c9545db0c849b,op5
3b6271b2d363b0b004c77f034c950ebfa844fbbc,op1
ac03dbf61f8ca6588353dbc3f60aaf81a3896205,op2
69cf70d0afb9269919b9ef20887250b08d944d47,op3
e92274ec5f41cf1129bde59a6ae732cdff9838f9,op4
3198f2567fdf12c96ddd51e11bb1817d9c4730fd,op5
189e9e6a0f6dc7840eb689643c5ba98c20f126d6,op1
2a51d503b59dfadb7c14017c02984ef3d554ea5b,op2
7c9ac684cb99cb53d18addf37a091523ced1ec05,op3
da88c993397b846673c77f34cc74169fc1623845,op4
25ded5b2fcefbcd3d9ee8e6d9e450f67f0e21d9a,op5
68f60505c958ad9b816b14c4afeffd333ee0c69b,op1
a9c06fc503d1f6276172dcf393729338098ef9dd,op2
1235f2e4d93e1dead2575efec562a1f8d256c7c3,op3
ae136012db7e406686ad9c7ca567478ef21fe61a,op1
cad3e0420128afb18e2a31d5454b28eeb7b4499b,op2
209f34dd09dda53d664d0828c410f6c7d6fc4fd4,op3
a01f1fe3a0191d8767526d89668c806e690a8e48,op4
3642c50b2a30115b2bc0c638a8404224ce13bd73,op5
abae88a3f45dda166f7f9de1a9ed091b2747bb3c,op1
73675f70adc7fa6e72d4822b1d8c95200d33ad61,op2
683e604fbaa6858a2277a8e66d49a3d28e52cae7,op3
038d41920e3fec47a04ef9678a94594a7a76aa6a,op4
94b6f65ab65d561121749b86ebc47fcfd0de9d1c,op5
d5b15d625cb815a8b3df6eaa7dbc3f6bbd937d5c,op1
7e563d824647768c7882d63ecf26b2bd9ffa7ed7,op2
7b9e5ec1a245b94f9479f9771bab93e195d0303a,op3
a9e9e4010b810c6c9637e49c327d5f4b823cc616,op4
bdfca7a7b6e41522710792a4943cf577b71132f6,op5
e12c25af42982b880ce7c3bcdd5772b914483295,op1
061c9906eb98b524f4bef44642c13d0e4ce050bd,op2
8cb7386889c779aad8c9600f31003285b8934a66,op3
8a697e7587aeee71ca62bed5fa9353a41003650b,op4
068a8a36646669dd108fc6e96cdaa7b4d79d2026,op5
947862e7a3424b443ba6ea9cc9d62282d692876c,op1
3ad076e289c304b302e61286d56d74629ea2982b,op2
f8af4928570fd3fb7541694ed96eb0eddbb55573,op3
514ba435df569fd6823ae3bf70b6c6720842c9e9,op4
28e4bda4e7e823b0935daddf59b3f03e8a361360,op5
f3a68d0341fb0f158227fcce08be3915c11b60dc,op1
e9a521eb41550f29d42cf28a8992f34521374e81,op2
d65bbe05f9473c1171ec0388e2e6afbb9684f6c3,op3
c0dcd600fa296bc7474fbf6dabc1178be47a49fa,op4
85d370159e58e01f927aad886edf26dec6da0cf1,op5
1bd2839b7fd2302c1c2c2bb87d6a56bd5904523f,op1
33d29a8a129689c1e2c2eb5da3ba6fe36da0dd02,op2
f68b96ae1a1f07608a4251653900d443a409a9d7,op3
e9a6632054ea9ccd83eea1e1da70fc7e7f642de4,op4
5f95584314f17ad4eed3589c3242d1a2fce2aa44,op5
922a9faf5ceb3558acbba14e359287e1ca9ea421,op1
d05ad4bd789fea98a2d48f4d16c30725630f1448,op2
a51136e044656fa10b69e130cde484acdfae6117,op3
4b77f21174b6f0ca5d2829ab70a20a8956cc7dc1,op4
c213759a47f3c0f469f3a009402d09f35b58cfa3,op5
dd281369b6ee733887c65d7cb14d19567dd8a2fd,op1
504963672f5276f9ec1ed8c912c63a2f7150cecd,op2
d5b4fd8e54973720724e844d18441229707477a6,op3
9723977fcc2fabe5295ee4521d9c4ab526093281,op4
a312957f6df5f7fed4922a9e65d61ff9b5c35fe1,op5
51b7e2f03b111b93e4c514edae006fa9fd0936ce,op1
1ddbed8dc121c267c8abe1c9e14d24ca821ccd2d,op2
ee8132d7c02d3a5b148b6ec33bf3bc4fa91b4db9,op3
316f6a5d3dfd4cee5734eadbbac25902ed9cadf9,op4
59116fce36c6b9d6186523841dd45fb78e65137e,op5
4ec85da00dfe2af5f68ea6b9a94d505f08aa113d,op1
e3ca1e0219dff28c792297da729907678b7e7cd1,op2
d6ed1616d03dadb21f03ad1a520807c62db22fd8,op3
0dd62d0cce6ec4f6e859ccd50176bc636e771f8b,op1
1db2d79e669801debeb3aa7cd9033bcefac896b5,op2
1c5d81c61705bd26eb1c6c0df480481e78dfc696,op3
65eb9e837839fb72267318b92c5092c2f062f861,op4
137d779e348b0eedbecb5a06893d01186850fddc,op5
19a27947419857761f5bfd00e21d28f87bd133df,op1
70cb95db5039353a1fdf48e0893bef07653d76e5,op2
5c7f56e5a967b455031cadd35402415bfa435ebd,op3
2eecd2232971c7d04789a5a162c35d7a3e7230e1,op4
fcebb4b519bb3302fc71dae7beed18f352adf02c,op5
cfe1a47aab7a76209544824b5301ab6db2badd76,op1
b79b56ec92f66ac26c5fa57212c4cab570ed6ab1,op2
469fcd327bba74e3115eb0f25c9181776d3f42de,op3
4738a05e795b57c14a0bf6a066b29b28f850177b,op4
dd8691bbdfaf4b694f2f8bcc4077b5e47a4e7daa,op5
c8da126ceb56df6afcf91485fecb6d34dd9ed589,op1
96fa829eb6c7bec04b3954926d5aabbc096d7009,op2
33ba7fa9aea752a22d0a55b8adb5b0ad81dabb6b,op3
e40b0adb289a41338a226ad71fcfc06e47ee3db8,op4
61c8a102cb2b51d0de653f8bc7abfcb027f294a1,op5
0cc06e03b7f914e13c75828e9aacc44786c1a3fd,op1
9bb0fceab65b2176d27ca28e56c799d33f5caea1,op2
6f041ca587645fabdf7aeb0b86a51d997fdd5c7d,op3
04af75f4d106befb11f78d1e0a07bf3b09ba2464,op4
c08443b1d1fbcb98698b33cd48aff01af368a552,op5
0e7e6f9ae76585f737b6b1cdc7fa64dd6d83baba,op1
df5c459372b3fe98a3e62b86f8bf73aa83cf0bc8,op2
152459cb1cbd7aa86d267c10a9b023827ae62c15,op3
c239e6c3b6ebe07c9db2da4ecb19ef36e13fc88d,op4
06d600b2f82be902f759e0abc817ba86352fd6d9,op5
b1db4514f02703d9f7985309163c2bbb3f47981c,op1
f44b0dd2871b78d6227c406ff9611328624f78de,op2
6c6b0e0bbf9ee8f0bee0a6e85ccfc809f0e27df2,op3
eaa6455541d4d66a0a8cc9865177398a7d588c59,op4
d9f953db5373831370a20e2fa38359ee7f9b9b04,op5
87d317a053c29b7807de91e50617fcfbdcd42af2,op1
f5dc58418f8832582c0e08b1a727864e0506b167,op2
a72c398edae44b75202dbaca74a4ad8f6bd1e319,op3
4dc4c90e55a020ad021a0c859ae2129a6cdf9bfc,op4
0decffad8ea496f9ced6875c41d1bd66162607c6,op5
a1abd05792d1c2c49dd9e3023dd868b4cc383549,op1
910ffcc8845aab214341bfaab05936f9a55444a6,op2
460abda32a63ecb6d5f42de5871dbf2db1eb839a,op3
18fd2a5f55b9989f40f2dab63cef3773137b3ed7,op4
78d17b8e41b81d46f5db67a1b6efac046efae049,op5
72d15915a0c093d2961e9fc0e5481145886fa5de,op1
004aaa9aee83f23373939845b10f8f5c0c07c771,op2
603809c005358efb444eb0b1e923aefd79c8c7c1,op3
21179263514edffa4f2a934832b780a106430aa8,op4
97de936765fd14d1391dcb58432c2735544fd61f,op5
35971321004475a823b85614403a8804b5009dec,op1
8d8e385d9d03f9dee53dab7713e11e79552cd96e,op2
20baf61cfc8ca9839dd15bcbcc42aee3f6f718c6,op3
b8c42e221499c99b41df510e3dcc6c88af5a31c6,op4
fbe0031ca68c677ebbc3991f396a7ba86f6cc448,op5
5fd53bd8b2d09620fd86a0a8f71c7124658918a1,op1
9d3d7500250b2bd75b8c585cc1415617299ed8c3,op2
9fc7f6b576d6791fade538a8d6a1fdf6e5654a93,op3
c6c81e346e91fd48e33897eed0e43c87b0f0a7a3,op4
66a322bbd3e59096b7b74f34e3064f4c189c1879,op5
f685f11eb03c2ae30de86e07938225b10c05a32a,op1
339c09942ac5b26d1ba7513f46febab710b7a982,op2
d805f472be81feabca5255df901d0cffd189d5c2,op3
cfd7b0af8d7f5564f9efa696853aa19eb55481a3,op4
0c6a159c7e4162ca3c0ede86c6d5987039251968,op5
4366917e0b49d15c7ae2aaa43a8ea918e5dd33b1,op1
227e2303d09b09a528d8cbae76d392f992706087,op2
57aa43e86af7c8e9dd2ebeb3239a96ae91499d1d,op3
9aec4776f3513254da653388b2b013d07d39374b,op4
1c813e6083f86b38098e91387c7934dcccb72cb7,op5
63754e1cbd65de6ceca1ab385823ef63516785df,op1
7367b3266d9ab84c0fa568b59098d1260b4a6838,op2
c614b766ba4f3685b5bd0144ce8f92c098cbb0c7,op3
b61a3cd381d713b5d16eaf698b68ed3e9502941c,op4
c8e22fb7723a365844e7421e5e07a7aea5421e46,op5
6dd9d6f719945db147d8bfc7a7b0fcf2c9a0b38a,op1
969799aea542e37fe0fb8c85c8008041e8c7fea1,op2
df39829ae301ceed4de3fe0fe43560ed83cd7d60,op3
5088161c847acc98050034252de8493a8c1ea9b1,op4
5cffe2f9ffb5519fd52a231351785a3b83aacbec,op5
922476aed53ff2ace805e25e6ee4f14dfe1062d7,op1
b84867abf25c6f5aa9e9065c150973fa4b935729,op2
a7860765ec9f51c2198820af2ced509ab4730a2e,op3
d3f56786ae33205091650ab5be3126708fecee1c,op4
72f58fd2deb728ef995aa3052d321147e697dbb6,op5
445ca2c8c22688741076e304d59f86c6fefd6e08,op1
190617102570ffb4a0ef73bf5741d3ed31e9e624,op2
a80bb41245023fdfbd55e5a8ead6428f8c321bfe,op3
8d219b83a132a2722205afcb78854cf7fbec2207,op4
6ee5f40ce658d679c7693d302c83a40d620769c3,op5
ba4845823aa6e90a1a986352a811d351a5993595,op1
1c693e79383856327a2970aa3c7b03c07f7f4bbd,op2
1be75d436566c995f9d0b178e5bf6f1cad5bbe75,op3
80691dfee672f64bd94a727778ae1afd368c7f52,op4
86eaab5a3339091999767ccbc9ae15bd1a2d85c7,op5
ee5b5d578a4c35d378f2a9a79887d67a8b1ed7ed,op1
ab7ee823b13b7116f28cb21644d5b6ec5211ac83,op2
513be24b58892989b91e8ef6dde79a9fcddfbf6c,op3
b7a8a26fc2a099ed496ce724f60058ae74c2b24a,op4
24a09b3f5b7851cb957ec61a8dd73dc34e383801,op5
0ab62b3889375fe743cab51d60946ded54b97f9d,op1
c9df8377d1d85afde736acbb57d975a9f0c70c84,op2
b9460419f35ca9f333b66026175249d0d5857f29,op3
070f72c41370d63e1148c95dd01d491c0bc7b1ea,op4
c098acda28f2818cdd68292020d14db36f5a0415,op5
292a1cc2691e56aafd97fd626e63220b2019ed5f,op1
0cfce55c8db616085f6666d2896f33756b9bf899,op2
256e378d692f3353a9df85f887956068124224fd,op3
ef7868898cbf133eef1ab193d4a93878030cccf9,op4
d44f06b740c3a5ca8a7c9c33be3758408881adf7,op5
8bd93d9202f8a41af40b3e0b4898d014e05b67a5,op1
df088d076b19432aaf92157753efeefb3ef9e51e,op2
67b13292af7da096060ab14e423f47238d7ff577,op3
3dd1394b957e8a86598588c8419d6e21d2b2da99,op4
b9cdd5a397a4d8c127a6a41439bf6b5e35f51cb0,op5
0713d3a72b75d3490bc5df99e2cbe8cd40237fec,op1
ef4e89d30c140432f74cf160ce2d80316c17e2f6,op2
8fffd3a8615c336c6c42e11dbc7d9618e81f76e9,op3
272b2e1c921f9da3a39416a8138e08f72ee3ca79,op4
b18a01dde682f9f237b966e392b1348c895c9e59,op5
e38825e64355cdfdc57c0d0d98a49d153c095605,op1
73be9a3e2c8a42e975f581055e489def77ebf0ee,op2
a4750ae6076141988be39ef9a07ec706e5b6b3ae,op3
28584bf38fa334aac7df3a4b2880f9cc6aab1d00,op4
cd048b2a7481cf45a9ca2f66fd1049e6cca8b81d,op5
e52df55f690832224177cc9dad98c3b6c9f42dc4,op1
df4668b74813b7c0efdce377c27d37488592b154,op2
4a115c449e11650b80c78e810bd5d93f09cbae4d,op3
becc8509944b41da90e3933141eb22efc0854f11,op4
54c8c752a357d5243bb601ac533338cc20685794,op5
ba9c5c0431196da494d4c5938c8d4e511d5c4764,op1
7541a015e37d340e57ca6aa171223808b411779a,op2
13ba0c27c4a890b8bc2bcaa289760aee8056eca3,op3
393917752cad9ea179b10935eb41e68acdb3c4ea,op4
c5df31bbedc5d8c06c1417066ce21b0f704e1b95,op5
ffb8b8d78e9db1cec516fdcd15cb8dd6e145f81b,op1
0dd8e552a2933e93b9a5c4c5c0953b51d08c3fb6,op2
05c4cd99e62d13be781a91993827594b6d5c4a52,op3
8d4541ddb6263eafc34f348c197c54d68c7a7b03,op4
3f0a4e37d2577ac63ef953770e2ac68a413968d5,op5
2dc3c5f84c818c837547f5e022615d878361ef57,op1
8fb3ac87832a7ad30de4b3d78e69979b1fbb83a6,op2
127f33be1aeaa188b57f53cd23388487da43246e,op3
bd8fa9627d7a7730deb7675ed7f282a4e2c28806,op4
4028a3eb5f1d1e8a8d96a38f0ad4ccea18b21698,op5
a55ea0f00711a073dd3a9a27763daecd22cae4a6,op1
b7fd6441d85700a9fbbff4980ac4219b338364a4,op2
7893276fab819e63846bcccb9df3889385d77352,op3
90dbe73f7aa3278ddbd81255cca1236cdf0ce550,op4
e6b628d4a5b9d747f58fb75a7853109fb8ba381b,op5
61635b9c12332b9e6fd2c37856e89d41cf52d958,op1
30091c7f345d32e7f76cb67690dceb79c3a37693,op1
5c2d79bb4429ca8a3487eaed27eadd6a3629bc5e,op1
71b33ea388e9694cca85b2cc2474235505385cd8,op2
ec89bd62b92515f2421b35779f38740670a98b95,op3
c57c37cbe3ec235573c8711b4b04d987e2f9a056,op4
d2b9515877f0451b9a630c845a0a4b9f78e1f03a,op5
599f7123ccc2489a02ce99d27b2006218c275fe6,op1
b0c14ca494454baf0c19bd0be9335ca6228b75c3,op2
c795c17cccdbb75ad6c1a7d4f4432b5113939b61,op1
5a54aabf1ec6b70492cea5a688c50a80b28bf516,op2
6646fbac51f4347cecd75842c23033fb317d0f97,op3
8865777e8a3134cc8facd035ce011fbce9477ccd,op4
2db2f6f082a307cb58227f4c8287303fee072251,op5
8694037f1ba18b0461943629b025a0c276c53b3b,op1
fd2cca9e136686384fbf2bd7af6565a632f6fe16,op2
bed6c24840cf4c18525a7573fbe7560cfb4da0fe,op3
7ddf9293ad470620efb9923295006dab00335474,op4
01d8245c524bc1ef64b12647351de61ce6fdf6d9,op5
347dd4c16499edf664bc15186b84222febba4bac,op1
2344cf0cf63d1ea9ec1fcbdb5275d7d2a4d5b503,op2
7e42d36e362d4581cae3f45ff731cadf7b825e49,op3
3bfd0f73e445b3b1392d8b93c5f5b5f1c5585946,op4
be603add38cbdab3909dac601f83b6e8584c627b,op5
ee63a4cfc97def8c64db79e984e536ebc5ebbe6f,op1
6035029ce36b570105c22c8eeda3452fef772fb1,op2
44a62d7eeb9c8aadf6efbcef3456020dfbff5352,op3
de4f197cb524ad759c7fb43a22d21f55a29a126a,op4
76782d13600e1a2c03831b2e70a0cb4c1abca992,op5
c01e43da190899d74889936bb581e86ee35bd4e5,op1
e66cbea6f36b0845c5a1ed4709408e877601fe8a,op2
33753f310a16d9352770f51befef1966689437e2,op3
ec5941823f947d967d09a5699ce2642ecf657821,op4
336b6006624bca1da043634327910e55cf059ea7,op5
b42f4369bab3d5bbbd30e5af18fc2a1d165eab41,op1
d9d07156da58672842ba72c722290cf83bbe98b0,op2
4edfb0f543b6c7592165036c37b6ad2076dc5e74,op3
e8d6fce4400a8871fec50896730a40f327c18f02,op4
b2f587544ebacd65d5600b33d98b99315172e026,op5
79fa85c6359e038d3b0b48a0a82fdefe4bea7283,op1
4d85993d4bfb247e6c6c623b1e83d6e328673315,op2
ea98ac4b7bc4ebcba5f116599042cf98deb83b7c,op3
f32d4b72c6c62387613954c307e049510880278e,op4
d47285375fc5d830a2b6b7354598372896a48b68,op5
43390d6ef07e7d8034969980d713ba90bfacbf76,op1
f94510b01690db087d935d6029b5195acf6754fc,op2
b15e20c002264b324b10cde0a2c76a7c81981d2e,op1
03ea3113a5fda5a55a8e66339aed0083b6a7c1c4,op2
f1fb5602bb20d160ca673143bea76ba89b94eadc,op3
bd5cf9e8077b328d66daf70a24634a4dd7dfd7c0,op4
755a7c14f762bbd7b97408f64d3f638362fa6804,op5
7120cccab17aa7eb6032fd09177521a4683d2d7c,op1
661d912628c11bf37018711fbd32c3775df2906f,op2
3094f44803c09f85d94e7980e699bec295ce4609,op3
e6516066bde9d50b1a7b120ae3fbb45fc2a660c0,op4
25b9705a5fab355cccf2aae35b97e013b887fcea,op5
65c9038a24e3d931bcd3327de7860b9fc2c4b1f7,op1
0c2800003d44f76f3c0da049c0f0e4180bfaa754,op2
18fd4813198ed58b9dabe3968558f7cac5053514,op3
a833852a0a466832d8426c16aba2fada91d9e703,op4
243bb22376196c369717ed353357e8b2f6ef5bf0,op5
de8e7a59bb6480499c4ca0bfcc0b23e387ee56b2,op1
5e22ff79cd6a30143cff06918efbe1024d8b174f,op2
4e219010d78633dd7470f575bee70d2d6a88e4ef,op3
5677c8b69a92157c4df6e31be8cf03da98c7c64c,op4
1bee948465248027ba9dcaf7fdcac35c17ee2740,op5
c638a2a8f40523a01a2dbe30b24aba577f1e8df8,op1
da24225a7f33e8b6294ef029500cbede49b3c46c,op2
6f9a76439493c4a703605832d34561f3d90529b0,op3
7a92c9ee1732cac2718dedb2b2310a5db4db840f,op4
a5b0d12c938559e21ac8f620cb842c7d594931f5,op5
538c58f175d8a7ca17ac74320744a552add595e2,op1
34329f3ac2fcf9bc70b24cbdb4f0d6e249aa5455,op2
ee0c3d0849b1a807d78f692724043f8b1fbad75c,op3
fb203815e36e34c09d09b648eba14d6c7bd2be9c,op4
2caf6a8ad63a4c5586054ade66aced3517751ef1,op5
f2648a984ef44f42b5ca75a2c0a4b7577d90c32e,op1
73e8ef643bb16e8a3f57b7fc0b2e293568080706,op2
90d1ef7b00c2cb4aabbf5f13df4fbbb83262152a,op3
79b9692d1eafaea63658f1ff349f9d408d53d9c4,op4
f4b724cb27d5bc627083022c7327e8f03216f36c,op5
ae3faa09320ce3dc181d8229bdddcb069c88706f,op1
0c97d67abf31497273398282a7051fd327b6300c,op2
7772a5679d4086ef8e6ca337270088ac66d7da59,op3
2bdb706a20eb7b18507a3752bd48336d66db9024,op1
4b4a231f6c2663cf51693b56485da7aa8c58bf29,op2
49aff8cbe4277d428d0c9c5b92779da442a22609,op3
105aec68830246fd9816dc0fb196e8738c376e6a,op4
229a0d38260dd00b3b0507ab235503c93efb164d,op5
fa2c13e7e22fff73c1549694b60f848b690fd710,op1
dcaa5b32fe7dab4e6b494fc0847130f58ed9d40c,op1
08d4f1807135c419d98461c84d46bb5dbff81996,op2
3d3f9980181b34f299db3d1e77aed460f92b6fe7,op3
f3b72fb3b489f87b3e06364947d066dec4dda04b,op4
e7d0ff1ffbbcc591b4501ae862d18cdf0270b922,op5
4c584ef08207eeeb283a462eb3d1bcb2bb927b55,op1
49f5fb14e08c8d34b875901209ecff78aab67cab,op2
1a417204b036e8f9d5fe61a4fc70206cde8c1476,op1
209aa34cb57c2b3ba45fa523473febc5ec05669b,op2
eca7fee94495979017144a7fa2569b95556257bf,op3
9c5d12d90f532841e3a49ae5c44c4007fdc1d54c,op4
91356bdff28868c57d82ac0adf88671948b77f5e,op5
b38dde5d68f8fbf9544cbdf6114f0699f7690954,op1
c1e569817af4c6d0de1e2860aca0443aff6e3ff6,op1
867396302529bca8636eaffce0e680eccf7d3409,op2
918623c8ee16d5a12924a953d7bfdeb73a28c8cd,op3
cbab7f82552fa8cda9a77c6b318f9365563fb434,op4
efac607e4f3017df97c6e49e592672156509b53c,op5
589aa896b5b91b0413225f80b991edbadbc76c9c,op1
c6e7fcbe162594c0de17af82359877e3fa4a7087,op2
fffd64676971f582e57abf4adc4f111deb248f29,op3
8f89080fe417edcdcac614c6e44c1a7e5d2b30b3,op4
742232aad1441747aef4c179acf93ec7d92cfab0,op5
2303bbcfb3c90f228aafb224c39c3c5f901f050c,op1
faea925d182f206b3e849ca9f10f468689c1fe50,op2
309dac8372db4a6a106125e981701ca4e2544686,op3
1de902e19bbda08f6327029c36faf88c566e7b1b,op4
3079fda12b9fd1bdcce571f93b1edddc0c1c9856,op5
a635c357b6a509567f80daf58ce9bdcc1c152363,op1
c8e423a923634638097269880b46a8db1855f6a0,op2
8ca10f1a4929e02f20f85ab1b065f90d44815d38,op3
1a1a691fcef6ed80369eb4dd37a73e0c2e0c2937,op4
1c218b1082f7b05a7eb1f250bdfcf34347ca4ea2,op5
92e277769e73c56dea9587f66c2ca9e62eadc36d,op1
89b6fae42b50ff6f0df989b8be4848eae86a3054,op2
a51e61e7e4ad11ceb85448a01f8152a674803448,op3
37085f92563441b3a8245b126f337fba93122678,op4
19514da0f1fd17234501e4813721eef73c67d996,op5
48febd79748625794fbeed836ee24abeb8a2a026,op1
